filename,width,height,class,xmin,ymin,xmax,ymax
000000306893.jpg,500,368,person,436.96,200.55,443.53999999999996,209.09
000000307074.jpg,500,333,stop sign,418.98,280.44,428.19,290.31
000000307074.jpg,500,333,car,146.66,278.15,164.76999999999998,290.4
000000307074.jpg,500,333,car,216.99,272.68,234.73000000000002,282.86
000000307074.jpg,500,333,car,192.6,275.4,211.31,284.98999999999995
000000307074.jpg,500,333,car,162.88,278.22,186.23,289.44000000000005
000000307074.jpg,500,333,car,178.74,274.96,192.21,282.7
000000307074.jpg,500,333,car,121.31,281.81,146.62,296.24
000000307074.jpg,500,333,car,55.71,273.52,75.86,283.21999999999997
000000307074.jpg,500,333,car,242.72,266.99,248.85999999999999,271.7
000000307074.jpg,500,333,traffic light,156.22,227.64,162.85999999999999,246.98999999999998
000000307074.jpg,500,333,traffic light,205.07,231.87,208.19,239.98000000000002
000000307074.jpg,500,333,traffic light,256.31,131.93,271.58,160.87
000000307074.jpg,500,333,traffic light,17.3,82.84,105.81,238.0
000000307074.jpg,500,333,car,219.17,270.7,229.35,275.62
000000307074.jpg,500,333,car,132.41,271.13,139.19,276.36
000000307074.jpg,500,333,car,123.55,270.66,131.12,277.6
000000307074.jpg,500,333,car,288.76,276.05,320.38,287.69
000000307074.jpg,500,333,traffic light,240.65,251.23,247.55,266.76
000000307074.jpg,500,333,traffic light,197.3,231.91,201.83,244.73
000000307074.jpg,500,333,traffic light,265.17,160.41,273.37,191.55
000000307145.jpg,396,297,oven,251.48,63.28,350.91999999999996,121.28999999999999
000000307145.jpg,396,297,sink,153.78,91.4,241.56,111.91000000000001
000000307172.jpg,640,425,dining table,2.86,67.77,580.33,418.44
000000307172.jpg,640,425,person,0.96,0.0,382.97999999999996,176.69
000000307172.jpg,640,425,cup,0.0,138.17,34.3,279.2
000000307172.jpg,640,425,bowl,328.91,75.24,404.59000000000003,126.63
000000307172.jpg,640,425,pizza,44.89,131.51,574.9399999999999,408.46999999999997
000000307598.jpg,640,426,train,83.29,224.97,539.92,385.78999999999996
000000307598.jpg,640,426,traffic light,148.02,96.86,176.60000000000002,160.01
000000307598.jpg,640,426,traffic light,265.73,102.7,293.8,165.64
000000307598.jpg,640,426,traffic light,372.39,104.06,404.94,172.03
000000307658.jpg,589,640,bear,2.88,54.41,530.7,631.13
000000308165.jpg,425,640,person,121.7,205.96,277.51,361.77
000000308165.jpg,425,640,skateboard,169.42,349.91,274.68,391.25
000000308193.jpg,480,640,clock,196.04,234.23,283.96,326.49
000000308328.jpg,640,480,person,148.72,201.96,231.37,377.47
000000308328.jpg,640,480,person,311.89,166.07,396.76,281.18
000000308328.jpg,640,480,person,545.44,247.89,630.32,391.61
000000308328.jpg,640,480,suitcase,372.9,321.95,506.40999999999997,436.25
000000308328.jpg,640,480,suitcase,502.61,396.37,640.0,480.0
000000308328.jpg,640,480,suitcase,296.21,182.91,340.25,251.97
000000308328.jpg,640,480,suitcase,196.06,150.31,255.22,199.25
000000308328.jpg,640,480,suitcase,230.1,214.11,264.96999999999997,231.94
000000308328.jpg,640,480,suitcase,205.11,224.98,256.44,266.27
000000308328.jpg,640,480,suitcase,256.77,174.44,307.46999999999997,203.76999999999998
000000308328.jpg,640,480,suitcase,129.33,193.69,144.33,213.76999999999998
000000308328.jpg,640,480,suitcase,262.26,228.49,302.09,251.17000000000002
000000308328.jpg,640,480,person,32.21,299.19,164.58,479.95
000000308328.jpg,640,480,truck,216.05,253.09,639.72,480.0
000000308328.jpg,640,480,suitcase,135.93,176.71,169.0,225.13
000000308328.jpg,640,480,suitcase,263.39,191.04,308.02,233.72
000000308328.jpg,640,480,suitcase,213.56,197.09,260.09000000000003,220.72
000000308328.jpg,640,480,suitcase,162.08,177.04,214.44,220.68
000000308328.jpg,640,480,truck,71.11,77.04,394.67,340.15000000000003
000000308328.jpg,640,480,truck,386.37,41.48,610.37,245.32999999999998
000000308394.jpg,640,428,person,75.36,164.97,222.20999999999998,421.0
000000308394.jpg,640,428,umbrella,88.89,235.83,157.43,428.0
000000308394.jpg,640,428,bench,183.7,258.72,504.94,421.27000000000004
000000308394.jpg,640,428,handbag,122.76,307.55,193.73000000000002,353.04
000000308430.jpg,640,480,bowl,119.46,9.69,640.0,479.78
000000308430.jpg,640,480,book,0.0,142.38,61.48,376.45
000000308430.jpg,640,480,carrot,384.0,311.69,413.92,396.47
000000308430.jpg,640,480,carrot,377.43,214.46,431.43,271.05
000000308430.jpg,640,480,carrot,208.54,293.27,337.7,357.42999999999995
000000308430.jpg,640,480,carrot,231.66,113.89,279.22,229.11
000000308430.jpg,640,480,carrot,323.39,67.66,341.77,163.69
000000308430.jpg,640,480,carrot,309.7,357.35,383.38,385.83000000000004
000000308430.jpg,640,480,carrot,417.23,334.91,474.83000000000004,356.43
000000308430.jpg,640,480,carrot,428.75,155.26,446.63,187.08999999999997
000000308430.jpg,640,480,carrot,278.1,121.38,294.90000000000003,142.13
000000308430.jpg,640,480,carrot,379.21,199.95,453.65,229.16
000000308430.jpg,640,480,carrot,430.69,234.65,463.95,305.11
000000308430.jpg,640,480,carrot,505.97,323.95,547.57,366.91999999999996
000000308430.jpg,640,480,dining table,1.25,11.22,299.22,274.29
000000308430.jpg,640,480,carrot,177.68,122.14,211.77,200.0
000000308430.jpg,640,480,oven,0.0,201.97,289.62,480.0
000000308430.jpg,640,480,carrot,252.0,61.0,441.0,459.0
000000308466.jpg,640,480,toilet,181.21,351.64,338.70000000000005,480.0
000000308466.jpg,640,480,sink,52.78,412.7,232.83,480.0
000000308476.jpg,640,480,bear,70.87,88.16,537.99,408.15999999999997
000000308476.jpg,640,480,sports ball,527.44,216.85,596.33,286.87
000000308531.jpg,359,640,clock,164.61,105.22,202.24,142.12
000000308531.jpg,359,640,car,307.14,566.6,359.0,606.84
000000308531.jpg,359,640,bench,167.1,605.79,268.3,637.77
000000308545.jpg,640,427,horse,192.01,225.97,363.0,422.56
000000308545.jpg,640,427,horse,512.22,298.72,639.58,422.42
000000308545.jpg,640,427,person,175.0,101.4,638.2,426.73
000000308545.jpg,640,427,horse,397.19,288.99,532.79,422.67
000000308587.jpg,480,640,person,112.35,368.33,120.6,384.57
000000308587.jpg,480,640,person,361.82,341.93,365.38,353.67
000000308587.jpg,480,640,person,93.12,349.76,99.13000000000001,360.48
000000308587.jpg,480,640,kite,262.37,174.7,302.28,210.16
000000308587.jpg,480,640,kite,54.07,245.41,75.91,281.24
000000308587.jpg,480,640,boat,81.79,339.91,105.38000000000001,348.09000000000003
000000308587.jpg,480,640,kite,359.91,120.47,394.54,165.65
000000308587.jpg,480,640,person,270.92,352.39,276.89000000000004,364.33
000000308587.jpg,480,640,person,447.24,322.05,450.66,330.89
000000308587.jpg,480,640,person,354.88,325.06,357.78,330.51
000000308587.jpg,480,640,person,422.56,322.81,424.35,330.62
000000308587.jpg,480,640,person,434.63,317.99,438.15,324.05
000000308587.jpg,480,640,person,411.2,314.37,415.24,322.05
000000308587.jpg,480,640,person,388.61,319.64,391.8,326.34999999999997
000000308587.jpg,480,640,person,72.97,325.72,82.35,330.72
000000308587.jpg,480,640,person,102.3,323.94,105.67,332.21
000000308587.jpg,480,640,person,39.55,329.82,42.58,335.4
000000308631.jpg,640,426,motorcycle,22.87,49.65,576.58,387.02
000000308631.jpg,640,426,person,484.65,54.15,594.47,244.96
000000308631.jpg,640,426,person,425.04,0.96,493.97,151.25
000000308631.jpg,640,426,person,246.1,0.0,335.78999999999996,103.38
000000308631.jpg,640,426,person,163.44,0.0,242.95,114.15
000000308631.jpg,640,426,person,573.8,1.93,640.0,303.32
000000308631.jpg,640,426,person,49.84,0.0,86.89,75.71
000000308631.jpg,640,426,person,79.3,0.05,146.13,69.99
000000308631.jpg,640,426,person,557.44,0.78,611.9000000000001,65.14
000000308631.jpg,640,426,person,323.62,0.0,434.78,88.52
000000308631.jpg,640,426,backpack,577.71,1.08,603.61,18.159999999999997
000000308631.jpg,640,426,backpack,487.27,0.0,513.11,55.52
000000308631.jpg,640,426,person,0.08,0.64,40.449999999999996,263.68
000000308753.jpg,640,480,bear,249.46,229.02,409.70000000000005,277.45
000000308793.jpg,640,480,person,334.88,27.92,439.5,178.82999999999998
000000308793.jpg,640,480,skis,331.66,0.02,435.74,116.97999999999999
000000308793.jpg,640,480,person,0.0,31.05,202.72,222.05
000000308793.jpg,640,480,backpack,374.17,27.46,416.68,69.00999999999999
000000308799.jpg,375,500,bottle,243.36,224.27,253.26000000000002,254.91000000000003
000000308799.jpg,375,500,bottle,222.06,233.4,231.02,255.6
000000308799.jpg,375,500,bottle,253.48,235.43,261.92,258.3
000000308799.jpg,375,500,bottle,222.57,224.56,229.01,239.09
000000308799.jpg,375,500,sink,76.2,249.33,193.89,266.6
000000308799.jpg,375,500,cup,229.73,245.92,238.89,257.37
000000308799.jpg,375,500,oven,264.04,152.88,332.58000000000004,255.13
000000308799.jpg,375,500,oven,262.14,249.84,332.28,331.61
000000309173.jpg,335,500,stop sign,61.94,32.09,318.69,353.03999999999996
000000309173.jpg,335,500,person,81.09,371.73,108.62,417.01
000000309391.jpg,640,384,bicycle,423.92,198.7,452.67,219.1
000000309391.jpg,640,384,car,437.16,120.62,459.89000000000004,139.73000000000002
000000309391.jpg,640,384,person,79.58,252.92,103.69,324.95
000000309391.jpg,640,384,person,126.16,221.8,141.51999999999998,280.29
000000309391.jpg,640,384,person,604.28,269.66,626.98,356.55
000000309391.jpg,640,384,person,429.87,186.06,446.5,217.72
000000309391.jpg,640,384,person,526.39,127.6,539.39,149.64
000000309391.jpg,640,384,traffic light,95.78,0.0,131.16,50.05
000000309391.jpg,640,384,traffic light,247.81,59.01,269.08,100.22
000000309391.jpg,640,384,traffic light,299.77,67.35,308.37,91.63
000000309391.jpg,640,384,traffic light,362.36,81.67,370.78000000000003,87.99000000000001
000000309391.jpg,640,384,traffic light,598.9,187.4,608.65,220.26
000000309391.jpg,640,384,traffic light,625.94,211.47,637.4100000000001,255.22
000000309391.jpg,640,384,traffic light,301.92,83.5,317.28000000000003,111.26
000000309391.jpg,640,384,traffic light,551.29,118.55,557.76,133.81
000000309391.jpg,640,384,traffic light,114.77,156.91,126.85,199.19
000000309391.jpg,640,384,person,19.88,239.72,43.04,291.15999999999997
000000309391.jpg,640,384,bicycle,134.39,252.87,150.92,289.85
000000309391.jpg,640,384,car,264.99,207.87,291.65000000000003,234.53
000000309391.jpg,640,384,bus,485.82,224.36,601.46,346.03000000000003
000000309391.jpg,640,384,traffic light,475.47,11.22,491.0,43.15
000000309391.jpg,640,384,person,203.53,222.21,218.82,268.59000000000003
000000309391.jpg,640,384,person,378.82,119.95,390.9,149.29
000000309391.jpg,640,384,person,32.24,257.73,42.790000000000006,301.13
000000309391.jpg,640,384,person,18.41,263.46,33.42,321.51
000000309391.jpg,640,384,car,257.0,236.0,325.5,288.5
000000309391.jpg,640,384,car,331.09,212.79,374.21999999999997,244.87
000000309391.jpg,640,384,car,384.83,146.87,412.9,172.93
000000309391.jpg,640,384,car,311.42,189.69,364.25,213.92
000000309391.jpg,640,384,car,261.66,229.17,316.25,243.54
000000309391.jpg,640,384,car,450.31,125.53,475.14,145.32
000000309391.jpg,640,384,person,368.75,127.82,375.03,146.79
000000309391.jpg,640,384,person,545.49,210.32,552.52,225.01999999999998
000000309391.jpg,640,384,person,344.05,215.97,348.26,219.69
000000309391.jpg,640,384,traffic light,450.83,50.57,455.59999999999997,55.1
000000309391.jpg,640,384,person,163.0,218.0,172.0,261.0
000000309391.jpg,640,384,traffic light,5.0,109.0,582.0,193.0
000000309452.jpg,640,480,bird,245.65,134.75,386.47,474.96
000000309467.jpg,640,326,person,321.27,96.54,385.96999999999997,259.58
000000309467.jpg,640,326,person,449.25,88.32,507.6,242.93
000000309467.jpg,640,326,backpack,357.64,127.13,387.08,167.6
000000309467.jpg,640,326,backpack,477.52,107.03,508.5,153.77
000000309467.jpg,640,326,skis,302.32,244.96,380.72,265.63
000000309467.jpg,640,326,skis,441.73,227.05,526.11,248.93
000000309484.jpg,533,640,dog,2.59,19.39,533.0,629.66
000000309484.jpg,533,640,person,1.29,1.97,533.0,397.81
000000309484.jpg,533,640,toothbrush,204.08,234.24,311.96000000000004,256.90000000000003
000000309484.jpg,533,640,toothbrush,202.2,214.61,417.92999999999995,287.68
000000309495.jpg,326,500,toilet,138.18,229.2,326.0,428.46
000000309655.jpg,640,480,person,241.62,203.87,358.11,472.45
000000309655.jpg,640,480,person,236.47,216.29,255.9,281.97
000000309655.jpg,640,480,person,389.92,224.59,432.65000000000003,292.67
000000309655.jpg,640,480,person,133.9,231.42,159.22,275.4
000000309655.jpg,640,480,person,358.39,225.66,377.94,282.51
000000309655.jpg,640,480,person,221.78,233.13,239.31,276.96
000000309655.jpg,640,480,person,252.57,219.36,269.3,272.02
000000309655.jpg,640,480,person,372.96,232.37,392.28,279.01
000000309655.jpg,640,480,person,89.66,238.17,112.22,283.49
000000309655.jpg,640,480,person,0.54,222.89,5.87,272.25
000000309655.jpg,640,480,skis,396.39,289.72,439.44,293.53000000000003
000000309655.jpg,640,480,skis,89.58,280.85,109.50999999999999,282.81
000000309655.jpg,640,480,skis,364.88,277.41,375.90999999999997,282.45000000000005
000000309655.jpg,640,480,skis,0.0,283.24,56.24,287.44
000000309655.jpg,640,480,person,25.43,217.98,45.480000000000004,285.28999999999996
000000309655.jpg,640,480,snowboard,5.74,282.32,57.940000000000005,288.46
000000309655.jpg,640,480,person,66.69,222.12,94.87,278.93
000000309655.jpg,640,480,person,3.66,213.32,33.129999999999995,298.84
000000309655.jpg,640,480,skis,389.65,284.77,402.52,289.58
000000309678.jpg,640,411,person,0.0,60.17,191.61,268.45
000000309678.jpg,640,411,dining table,0.0,1.07,596.75,411.0
000000309678.jpg,640,411,pizza,85.24,92.35,544.96,324.74
000000309938.jpg,640,480,dog,100.85,110.55,439.27,342.3
000000309938.jpg,640,480,book,1.28,230.85,282.34999999999997,371.54999999999995
000000309938.jpg,640,480,book,394.77,148.37,537.64,258.07
000000309938.jpg,640,480,book,437.19,230.64,541.99,262.79999999999995
000000309938.jpg,640,480,book,438.75,231.94,609.9300000000001,304.58
000000309938.jpg,640,480,book,521.01,125.38,640.0,224.36
000000309938.jpg,640,480,book,537.8,217.01,640.0,248.16
000000309964.jpg,640,427,umbrella,0.96,8.69,559.7800000000001,275.21
000000309964.jpg,640,427,car,542.15,93.88,640.0,231.09
000000309964.jpg,640,427,person,90.6,94.22,249.65,416.15999999999997
000000309964.jpg,640,427,person,340.83,95.42,524.65,421.89000000000004
000000309964.jpg,640,427,backpack,243.46,249.6,330.67,363.72
000000310072.jpg,640,383,car,223.85,0.0,482.67999999999995,69.08
000000310072.jpg,640,383,car,0.0,1.94,135.99,68.21
000000310072.jpg,640,383,car,170.89,0.0,241.95,36.96
000000310072.jpg,640,383,bench,120.22,87.59,528.13,311.72
000000310072.jpg,640,383,car,631.99,7.35,640.0,22.810000000000002
000000310072.jpg,640,383,truck,0.0,0.0,131.87,71.46
000000310072.jpg,640,383,truck,228.72,0.19,480.58000000000004,68.78999999999999
000000310200.jpg,640,480,donut,116.76,83.78,563.24,425.40999999999997
000000310200.jpg,640,480,spoon,400.21,138.83,640.0,175.53000000000003
000000310200.jpg,640,480,bowl,187.01,1.25,442.6,76.05
000000310862.jpg,612,612,tie,186.5,332.88,308.96,581.04
000000310862.jpg,612,612,person,5.5,4.13,577.62,602.37
000000310862.jpg,612,612,dining table,519.54,379.56,562.74,436.2
000000310980.jpg,640,427,laptop,0.0,2.88,556.54,421.24
000000310980.jpg,640,427,keyboard,50.86,358.87,402.05,416.44
000000310980.jpg,640,427,teddy bear,332.96,152.57,640.0,427.0
000000311002.jpg,640,427,person,276.35,147.77,340.64000000000004,295.54
000000311002.jpg,640,427,person,35.5,148.97,256.2,422.44000000000005
000000311002.jpg,640,427,person,335.01,157.23,352.33,215.39999999999998
000000311002.jpg,640,427,baseball bat,0.0,136.05,253.75,286.96000000000004
000000311002.jpg,640,427,sports ball,273.68,86.72,282.09000000000003,95.25
000000311002.jpg,640,427,baseball glove,295.21,195.7,315.7,211.57
000000311002.jpg,640,427,baseball glove,348.52,187.43,352.29999999999995,194.86
000000311002.jpg,640,427,person,435.43,191.89,639.97,421.73
000000311002.jpg,640,427,person,619.13,147.83,640.0,209.08
000000311081.jpg,480,640,toilet,0.0,533.3,166.0,639.56
000000311180.jpg,480,640,scissors,93.82,307.48,478.8,484.21000000000004
000000311180.jpg,480,640,person,0.92,103.12,447.41,639.59
000000311190.jpg,375,500,dog,43.43,150.51,328.28000000000003,491.92
000000311190.jpg,375,500,person,0.0,45.65,24.29,159.39
000000311295.jpg,640,427,zebra,498.63,226.97,575.45,289.62
000000311295.jpg,640,427,zebra,30.97,212.7,77.82,254.85999999999999
000000311295.jpg,640,427,zebra,221.34,225.53,266.0,273.02
000000311295.jpg,640,427,giraffe,464.9,168.36,486.07,246.44
000000311295.jpg,640,427,giraffe,203.34,158.69,210.47,169.88
000000311295.jpg,640,427,giraffe,227.17,168.28,232.85,177.4
000000311295.jpg,640,427,giraffe,245.11,179.76,291.62,239.38
000000311295.jpg,640,427,giraffe,398.37,176.96,419.09000000000003,205.86
000000311295.jpg,640,427,giraffe,245.64,203.48,266.22999999999996,237.89
000000311295.jpg,640,427,zebra,89.56,214.98,105.22,255.0
000000311303.jpg,640,427,sandwich,99.74,146.47,282.06,269.28999999999996
000000311303.jpg,640,427,chair,546.41,0.09,632.38,91.8
000000311303.jpg,640,427,dining table,0.96,54.69,640.0,427.0
000000311303.jpg,640,427,cup,353.28,55.53,622.31,408.80999999999995
000000311303.jpg,640,427,knife,0.0,201.04,62.07,225.95
000000311303.jpg,640,427,person,0.0,0.88,245.56,66.97999999999999
000000311303.jpg,640,427,chair,523.06,0.67,543.4499999999999,68.76
000000311303.jpg,640,427,sandwich,91.86,94.93,216.68,181.35000000000002
000000311392.jpg,640,427,person,490.46,130.57,559.29,275.78
000000311392.jpg,640,427,person,596.08,184.8,610.47,210.11
000000311392.jpg,640,427,person,610.7,189.48,640.0,222.63
000000311392.jpg,640,427,cow,0.0,76.17,547.09,427.0
000000311394.jpg,480,640,toothbrush,155.33,208.1,208.54000000000002,500.04999999999995
000000311394.jpg,480,640,person,2.87,5.91,480.0,624.38
000000311518.jpg,640,427,boat,188.2,202.52,493.39,284.85
000000311789.jpg,640,427,cat,2.77,1.61,640.0,398.18
000000311789.jpg,640,427,keyboard,0.0,210.58,179.66,288.23
000000311883.jpg,640,289,train,55.85,112.15,640.0,216.06
000000311883.jpg,640,289,traffic light,27.17,160.07,37.910000000000004,170.4
000000311883.jpg,640,289,traffic light,36.99,160.28,53.42,171.47
000000311883.jpg,640,289,traffic light,481.52,139.95,493.64,154.1
000000311883.jpg,640,289,traffic light,505.08,140.14,524.39,153.36999999999998
000000311883.jpg,640,289,traffic light,508.65,124.35,524.9599999999999,138.75
000000311883.jpg,640,289,traffic light,525.21,126.16,539.76,139.48
000000311909.jpg,640,496,bus,0.0,46.81,639.78,448.07
000000311928.jpg,640,398,sports ball,594.99,206.99,639.6800000000001,253.22
000000311928.jpg,640,398,baseball bat,249.53,271.89,557.2,336.28999999999996
000000311928.jpg,640,398,person,77.09,30.93,254.58,390.38
000000311950.jpg,448,640,hot dog,153.48,170.07,294.89,456.84
000000312192.jpg,640,480,bottle,12.41,1.55,147.93,217.76000000000002
000000312192.jpg,640,480,dining table,4.33,95.62,640.0,471.6
000000312192.jpg,640,480,person,297.97,11.65,640.0,224.02
000000312192.jpg,640,480,wine glass,0.0,21.39,88.45,277.03
000000312192.jpg,640,480,wine glass,182.77,2.89,230.26000000000002,75.12
000000312192.jpg,640,480,wine glass,127.97,0.23,170.72,59.13999999999999
